id;download_url;has_animal;has_dog;has_owner;color;tail;address;lat;lon;camera_uid;date;processed;user_id
87;https://storage.yandexcloud.net/psstorage/6207.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
88;https://storage.yandexcloud.net/psstorage/6561.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
89;https://storage.yandexcloud.net/psstorage/6575.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
90;https://storage.yandexcloud.net/psstorage/6213.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
91;https://storage.yandexcloud.net/psstorage/2075.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
92;https://storage.yandexcloud.net/psstorage/567.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
93;https://storage.yandexcloud.net/psstorage/201.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
94;https://storage.yandexcloud.net/psstorage/2288.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
95;https://storage.yandexcloud.net/psstorage/215.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
96;https://storage.yandexcloud.net/psstorage/573.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
97;https://storage.yandexcloud.net/psstorage/6788.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
98;https://storage.yandexcloud.net/psstorage/B85.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
99;https://storage.yandexcloud.net/psstorage/229.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
100;https://storage.yandexcloud.net/psstorage/B91.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
101;https://storage.yandexcloud.net/psstorage/2539.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
102;https://storage.yandexcloud.net/psstorage/6039.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
103;https://storage.yandexcloud.net/psstorage/2505.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
104;https://storage.yandexcloud.net/psstorage/598.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
105;https://storage.yandexcloud.net/psstorage/6763.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
106;https://storage.yandexcloud.net/psstorage/B46.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
107;https://storage.yandexcloud.net/psstorage/6005.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
108;https://storage.yandexcloud.net/psstorage/2263.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
109;https://storage.yandexcloud.net/psstorage/2277.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
110;https://storage.yandexcloud.net/psstorage/6011.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
111;https://storage.yandexcloud.net/psstorage/B52.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
112;https://storage.yandexcloud.net/psstorage/6777.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
113;https://storage.yandexcloud.net/psstorage/2511.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
114;https://storage.yandexcloud.net/psstorage/6830.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
115;https://storage.yandexcloud.net/psstorage/413.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
116;https://storage.yandexcloud.net/psstorage/375.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
117;https://storage.yandexcloud.net/psstorage/361.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
118;https://storage.yandexcloud.net/psstorage/6824.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
119;https://storage.yandexcloud.net/psstorage/407.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
120;https://storage.yandexcloud.net/psstorage/188.png;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
121;https://storage.yandexcloud.net/psstorage/6818.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
122;https://storage.yandexcloud.net/psstorage/6159.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
123;https://storage.yandexcloud.net/psstorage/177.png;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
124;https://storage.yandexcloud.net/psstorage/2459.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
125;https://storage.yandexcloud.net/psstorage/2471.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
126;https://storage.yandexcloud.net/psstorage/6617.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
127;https://storage.yandexcloud.net/psstorage/B106.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
128;https://storage.yandexcloud.net/psstorage/6171.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
129;https://storage.yandexcloud.net/psstorage/2317.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
130;https://storage.yandexcloud.net/psstorage/2303.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
131;https://storage.yandexcloud.net/psstorage/B112.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
132;https://storage.yandexcloud.net/psstorage/6165.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
133;https://storage.yandexcloud.net/psstorage/6603.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
134;https://storage.yandexcloud.net/psstorage/2465.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
135;https://storage.yandexcloud.net/psstorage/А9.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
136;https://storage.yandexcloud.net/psstorage/611.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
137;https://storage.yandexcloud.net/psstorage/605.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
138;https://storage.yandexcloud.net/psstorage/6398.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
139;https://storage.yandexcloud.net/psstorage/163.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
140;https://storage.yandexcloud.net/psstorage/А89.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
141;https://storage.yandexcloud.net/psstorage/639.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
142;https://storage.yandexcloud.net/psstorage/2129.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
143;https://storage.yandexcloud.net/psstorage/А76.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
144;https://storage.yandexcloud.net/psstorage/6429.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
145;https://storage.yandexcloud.net/psstorage/А62.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
146;https://storage.yandexcloud.net/psstorage/2115.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
147;https://storage.yandexcloud.net/psstorage/6373.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
148;https://storage.yandexcloud.net/psstorage/836.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
149;https://storage.yandexcloud.net/psstorage/6415.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
150;https://storage.yandexcloud.net/psstorage/822.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
151;https://storage.yandexcloud.net/psstorage/6401.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
152;https://storage.yandexcloud.net/psstorage/6367.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
153;https://storage.yandexcloud.net/psstorage/349.png;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
154;https://storage.yandexcloud.net/psstorage/2101.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
155;https://storage.yandexcloud.net/psstorage/439.png;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
156;https://storage.yandexcloud.net/psstorage/6417.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
157;https://storage.yandexcloud.net/psstorage/834.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
158;https://storage.yandexcloud.net/psstorage/6371.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
159;https://storage.yandexcloud.net/psstorage/А48.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
160;https://storage.yandexcloud.net/psstorage/2117.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
161;https://storage.yandexcloud.net/psstorage/2103.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
162;https://storage.yandexcloud.net/psstorage/6365.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
163;https://storage.yandexcloud.net/psstorage/6403.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
164;https://storage.yandexcloud.net/psstorage/820.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
165;https://storage.yandexcloud.net/psstorage/808.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
166;https://storage.yandexcloud.net/psstorage/А74.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
167;https://storage.yandexcloud.net/psstorage/363.png;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
168;https://storage.yandexcloud.net/psstorage/6359.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
169;https://storage.yandexcloud.net/psstorage/А60.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
170;https://storage.yandexcloud.net/psstorage/411.png;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
171;https://storage.yandexcloud.net/psstorage/149.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
172;https://storage.yandexcloud.net/psstorage/613.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
173;https://storage.yandexcloud.net/psstorage/607.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
174;https://storage.yandexcloud.net/psstorage/2315.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
175;https://storage.yandexcloud.net/psstorage/6173.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
176;https://storage.yandexcloud.net/psstorage/B104.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
177;https://storage.yandexcloud.net/psstorage/388.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
178;https://storage.yandexcloud.net/psstorage/6615.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
179;https://storage.yandexcloud.net/psstorage/2473.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
180;https://storage.yandexcloud.net/psstorage/2467.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
181;https://storage.yandexcloud.net/psstorage/6601.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
182;https://storage.yandexcloud.net/psstorage/6167.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
183;https://storage.yandexcloud.net/psstorage/B110.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
184;https://storage.yandexcloud.net/psstorage/2301.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
185;https://storage.yandexcloud.net/psstorage/2329.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
186;https://storage.yandexcloud.net/psstorage/161.png;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
187;https://storage.yandexcloud.net/psstorage/6629.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
188;https://storage.yandexcloud.net/psstorage/175.png;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
189;https://storage.yandexcloud.net/psstorage/377.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
190;https://storage.yandexcloud.net/psstorage/6832.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
191;https://storage.yandexcloud.net/psstorage/2498.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
192;https://storage.yandexcloud.net/psstorage/405.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
193;https://storage.yandexcloud.net/psstorage/6826.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
194;https://storage.yandexcloud.net/psstorage/6198.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
195;https://storage.yandexcloud.net/psstorage/2261.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
196;https://storage.yandexcloud.net/psstorage/6007.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
197;https://storage.yandexcloud.net/psstorage/B44.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
198;https://storage.yandexcloud.net/psstorage/6761.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
199;https://storage.yandexcloud.net/psstorage/2507.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
200;https://storage.yandexcloud.net/psstorage/2513.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
201;https://storage.yandexcloud.net/psstorage/6775.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
202;https://storage.yandexcloud.net/psstorage/B50.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
203;https://storage.yandexcloud.net/psstorage/6013.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
204;https://storage.yandexcloud.net/psstorage/2275.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
205;https://storage.yandexcloud.net/psstorage/B78.jpg;1;1;0;1;1;;;;;03-11-2021 23:55:38;0;1
206;https://storage.yandexcloud.net/psstorage/2067 .jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
207;https://storage.yandexcloud.net/psstorage/6749.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
208;https://storage.yandexcloud.net/psstorage/2249.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
209;https://storage.yandexcloud.net/psstorage/B87.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
210;https://storage.yandexcloud.net/psstorage/559.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
211;https://storage.yandexcloud.net/psstorage/B93.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
212;https://storage.yandexcloud.net/psstorage/203.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
213;https://storage.yandexcloud.net/psstorage/565.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
214;https://storage.yandexcloud.net/psstorage/217.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
215;https://storage.yandexcloud.net/psstorage/798.jpg;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
216;https://storage.yandexcloud.net/psstorage/6563.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
217;https://storage.yandexcloud.net/psstorage/6205.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
218;https://storage.yandexcloud.net/psstorage/2063.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
219;https://storage.yandexcloud.net/psstorage/2077.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
220;https://storage.yandexcloud.net/psstorage/6211.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
221;https://storage.yandexcloud.net/psstorage/6577.jpg;1;1;0;3;1;;;;;03-11-2021 23:55:38;0;1
222;https://storage.yandexcloud.net/psstorage/С92.jpg;1;1;0;3;2;;;;;03-11-2021 23:55:38;0;1
223;https://storage.yandexcloud.net/psstorage/571.png;1;1;0;1;2;;;;;03-11-2021 23:55:38;0;1
224;https://storage.yandexcloud.net/psstorage/6239.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
225;https://storage.yandexcloud.net/psstorage/С86.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
226;https://storage.yandexcloud.net/psstorage/С79.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
227;https://storage.yandexcloud.net/psstorage/767.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
228;https://storage.yandexcloud.net/psstorage/С51.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
229;https://storage.yandexcloud.net/psstorage/2088.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
230;https://storage.yandexcloud.net/psstorage/773.jpg;1;1;0;2;1;;;;;03-11-2021 23:55:38;0;1
231;https://storage.yandexcloud.net/psstorage/6588.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
232;https://storage.yandexcloud.net/psstorage/С45.jpg;1;1;1;0;0;;;;;03-11-2021 23:55:38;0;1
233;https://storage.yandexcloud.net/psstorage/2089.jpg;0;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
234;https://storage.yandexcloud.net/psstorage/С44.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
235;https://storage.yandexcloud.net/psstorage/6589.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
236;https://storage.yandexcloud.net/psstorage/772.jpg;1;0;0;0;0;;;;;03-11-2021 23:55:38;0;1
237;https://storage.yandexcloud.net/psstorage/766.jpg;1;1;0;2;2;;;;;03-11-2021 23:55:38;0;1
